,raw_rate,fidelity,fidelity_err,key_per_time,key_per_time_err
1000.0,77402.07669779865,0.9606334709398664,1.9530485597799438e-08,50249.088413409925,0.0124461518783132
4476.190476190476,12752.277315354251,0.9605258480547266,1.4807942573696532e-07,8271.519285722703,0.0155433902855243
7952.380952380952,5546.8427276158845,0.9603773567580344,3.457705800213764e-07,3593.539910927646,0.0157816500535347
11428.571428571428,3093.9321422708176,0.9601861672070804,6.3694773930912e-07,2001.3235995320947,0.0162087163636684
14904.761904761905,1934.9423617433708,0.959943968657323,1.0347638269425972e-06,1249.1841852152777,0.0164593342221778
18380.95238095238,1303.223290899006,0.959644794524635,1.5644357457575782e-06,839.3259091841522,0.0167493419320122
21857.142857142855,913.5575804063948,0.9592714559789228,2.265438695510357e-06,586.6012926605308,0.0169888173044237
25333.333333333332,659.6368638377585,0.9588011707733622,3.1863102257898405e-06,421.9593191531545,0.0172361333025103
28809.52380952381,486.4885967570868,0.9582178581047444,4.318135180571467e-06,309.7456505001817,0.0172066590270358
32285.714285714286,366.51853516380106,0.9575061942724172,5.787300437396506e-06,232.0340542745717,0.0173493206973742
35761.90476190476,279.72478780713595,0.956624932204011,7.659647217696926e-06,175.84298338780408,0.0174948299356603
39238.09523809524,215.20592639440747,0.955519290310048,1.0031975870023352e-05,134.09563604184282,0.0175920546706948
42714.28571428571,167.5010518198684,0.954173419622954,1.2969870539144564e-05,103.25728584097315,0.0176598932545991
46190.47619047619,131.07557215722375,0.9525133833618036,1.6480828147333517e-05,79.74301428028902,0.0175112705687066
49666.666666666664,104.14002490013785,0.9505674302419678,2.051977888412684e-05,62.38516233605658,0.0172687538202815
53142.857142857145,82.5935955642094,0.94811379427945,2.587938617507698e-05,48.52528013836324,0.0172103006214743
56619.04761904762,65.73745150964433,0.9451366737241068,3.247897156067648e-05,37.72271334660313,0.0171210650776931
60095.23809523809,52.91705977806543,0.941620956571126,3.9747989931804346e-05,29.53271880088261,0.0167923054182075
63571.42857142857,42.61810811186311,0.9373463000742116,4.884052795829495e-05,22.9927283648001,0.0165372645647266
67047.61904761905,34.36763705396222,0.9321243128033058,6.010898356258349e-05,17.78718874452562,0.0163256605785703
70523.80952380953,27.768585324429896,0.9259000190642344,7.278072913594679e-05,13.672762757680774,0.0158823171087037
74000.0,22.68927295981499,0.9187908301609654,8.616179825930331e-05,10.54633041784872,0.0152764005771237
77476.19047619047,18.410096624653185,0.9100858099541068,0.0001030095867629,7.964591088121221,0.014729679297126
80952.38095238095,15.009612302167865,0.8999707184644143,0.0001215232765168,5.960867006959205,0.0140812282314493
84428.57142857142,12.29198770521844,0.888551013790793,0.0001404664781671,4.416452530464198,0.0132498681354911
87904.76190476191,10.048455448934073,0.87565142928883,0.0001585830808675,3.206293282643456,0.0121570013984101
91380.95238095238,8.198484708543202,0.8620149833599259,0.0001735297208472,2.288871862043177,0.010794599142233
94857.14285714286,6.681959414218555,0.8485634057703463,0.0001835468545045,1.618201417335587,0.0092604029887075
98333.33333333333,5.323792144922558,0.8356364663635756,0.0001866919872571,1.11055264404459,0.0074716951505677
101809.5238095238,4.202776990461992,0.8242534961551815,0.0001846160137688,0.7585075444306165,0.0058105035238353
105285.71428571429,3.271764183821127,0.815693197497111,0.0001779781944441,0.5235993304273254,0.004346794019023
108761.90476190476,2.4693657221845418,0.808720506366299,0.000170213431184,0.3549363351016307,0.0031282531593613
112238.09523809524,1.8205590285315725,0.8035240198631688,0.0001624710536924,0.2396251224198907,0.0021951698147756
115714.28571428571,1.3120337445217287,0.7997985434320076,0.0001559159086125,0.1610538571429602,0.0015138666584199
119190.47619047618,0.918557003677346,0.7973683142746043,0.0001511645190994,0.1070820705781594,0.0010245382276049
122666.66666666667,0.6297676492159875,0.7952403874634205,0.000147896527877,0.0698472022115455,0.00068498165962
126142.85714285714,0.4216519698144726,0.7935924591874314,0.0001458456238105,0.0447257068091991,0.0004505993978643
129619.04761904762,0.2742762488596004,0.7922967874805448,0.0001448369465067,0.0279073484158155,0.0002898715375533
133095.2380952381,0.1738145483319116,0.7905742521005706,0.0001437414551601,0.016736793896483,0.0001814253708801
136571.42857142858,0.1070870052570032,0.7895353876685203,0.0001430756217416,0.0098450415640882,0.0001106543361928
140047.61904761905,0.064645488530759,0.7878284033476408,0.0001428632782048,0.0055508258442652,6.62760583534994e-05
143523.80952380953,0.0377950753363026,0.7867442626942125,0.000142528118508,0.0030484174838917,3.83808011710178e-05
147000.0,0.0215447375969076,0.7853238991479621,0.0001418423812794,0.0016007134575122,2.1593700317530463e-05
150476.19047619047,0.0120524879652829,0.7839616494313743,0.0001420868021809,0.000813747840547,1.1986906843205576e-05
153952.38095238095,0.0066804497218121,0.7820919847911258,0.000141105542674,0.0003948590100574,6.526969488156172e-06
157428.57142857142,0.0036629996415956,0.7804089463263068,0.0001410933295257,0.0001845154341774,3.5348344411425213e-06
160904.7619047619,0.0019437073899804,0.77828064649643,0.0001403510238468,7.768203555386173e-05,1.8398983192887865e-06
164380.95238095237,0.0010245884738402,0.7757330247399629,0.0001397707252323,2.8533330239155523e-05,9.506504226982388e-07
167857.14285714284,0.0005417391525183,0.7733684006284354,0.00013934031992,8.17981243029283e-06,4.922576467259883e-07
171333.33333333334,0.0002791889458878,0.7700930950193985,0.0001387609601103,-1.4642996364290824e-07,2.4759974177535737e-07
