,raw_rate,fidelity,fidelity_err,key_per_time,key_per_time_err
1000.0,397269.96082907513,0.9606341156767878,1.6245536268492232e-08,257907.2511625715,0.0531361190968691
4158.730158730159,81279.31369088433,0.960555306391741,9.591511279582597e-08,52732.77276840507,0.064173919711015
7317.460317460317,38820.29462645124,0.960464642573223,2.115030557621389e-07,25167.52547172252,0.0675735740012734
10476.190476190475,23051.06586042414,0.9603614204682251,3.42933179265201e-07,14931.714803132718,0.065042870102528
13634.920634920634,15080.027010486334,0.9602431472179604,5.426037229108935e-07,9758.991355263714,0.0673081094584899
16793.65079365079,10476.322184862816,0.9601068639674272,7.888256178208495e-07,6772.244242940779,0.0679576849541552
19952.38095238095,7562.78638763965,0.9599501872803858,1.0508576497777706e-06,4882.643767639341,0.0653313297576884
23111.11111111111,5625.306473727843,0.9597700609403416,1.4041215227415697e-06,3626.491442421881,0.0649040701676292
26269.84126984127,4263.426178361341,0.9595609518139644,1.8406179739200375e-06,2743.87945606647,0.0644528617611434
29428.571428571428,3282.5114127177194,0.9593066476620292,2.4441871385636877e-06,2108.2421399622585,0.0658595301850722
32587.301587301587,2555.169804860131,0.9590171730190308,3.154641861454805e-06,1637.2654360684116,0.0661264309469409
35746.031746031746,2009.9999648632156,0.9586715095259344,4.023391679239083e-06,1284.3535482005866,0.0662937388602353
38904.7619047619,1594.2725506571978,0.9582600391701104,5.07054472617385e-06,1015.3394577820266,0.0662102344360351
42063.49206349206,1274.4502622836108,0.9577758957477656,6.397137621713911e-06,808.4983928478407,0.066708566499261
45222.22222222222,1021.5513185702404,0.957190976650046,7.97093341246524e-06,645.0218988382436,0.0665469827319905
48380.95238095238,830.041572580763,0.9565205728673446,9.833731411495043e-06,521.2860491909114,0.0666194340969707
51539.68253968254,673.5132007508613,0.9557240323287124,1.2098825544672782e-05,420.2892638154966,0.0664057780010428
54698.41269841269,549.3891957677063,0.9547714037487992,1.490635602587351e-05,340.22769601311103,0.0666187408267988
57857.142857142855,448.4567993874047,0.9536139467824126,1.8126313460017795e-05,275.164326996403,0.0659891008291136
61015.87301587301,367.6658364936244,0.9522323550101864,2.205314769978795e-05,223.118906345698,0.0656649520937437
64174.60317460317,303.588833821806,0.9507219320041406,2.6479625238443805e-05,182.0280836874856,0.0649418654191963
67333.33333333333,249.55528935491904,0.948714834253838,3.232759710878046e-05,147.25948474248224,0.0649700627310713
70492.06349206349,206.4799611247061,0.9465165951113012,3.862994390380772e-05,119.72934806491244,0.0640284742663328
73650.79365079365,171.30543214289355,0.9439097819037772,4.570478409117638e-05,97.29522899213846,0.0626249402283758
76809.5238095238,141.90667011964052,0.9407397902099746,5.48448002569157e-05,78.59087913539784,0.0620009537410742
79968.25396825396,118.35240274083216,0.937219097893347,6.433083922500889e-05,63.73184809845046,0.0604016831964841
83126.98412698413,98.33509246262776,0.9329744091730412,7.595240816880014e-05,51.1850162451429,0.0589802109674251
86285.71428571428,82.19489638488224,0.9280617766663936,8.91036946903301e-05,41.12562091034096,0.0575556545514753
89444.44444444444,68.542955775375,0.9223488192069538,0.0001044239088273,32.740782809376846,0.0559609879151084
92603.1746031746,57.260608867028935,0.9155032901166088,0.0001216718779845,25.85455281635233,0.0541720738558502
95761.90476190476,48.053146399886415,0.9081342549062712,0.0001390077351937,20.39834641257642,0.0516597158126847
98920.63492063491,40.31478945704634,0.8995923415682822,0.0001594180936563,15.904399801618766,0.0494260749866627
102079.36507936507,33.821006106338686,0.8895498893901032,0.000181690925947,12.206936159672182,0.0469802948616238
105238.09523809524,28.543441248841592,0.879179074754399,0.0002027817537144,9.360364679390935,0.0440055324046512
108396.82539682538,23.85648705114541,0.8659196078526543,0.0002291017566316,6.8737398252418975,0.0412941885990637
111555.55555555555,20.08055895078686,0.8526167046853048,0.0002520831523057,5.030152511327183,0.0380226239534756
114714.28571428571,16.932080727701514,0.8377822836268087,0.0002760513819851,3.5740010138975293,0.0349010999293728
117873.01587301587,14.340234346161214,0.8224627716968155,0.0002976698132211,2.4792372458909586,0.0316884995278286
121031.74603174602,12.100609086818348,0.8047376854607755,0.0003203623856298,1.594145752170934,0.02860086564522
124190.47619047618,10.177913674219605,0.7854277714458365,0.0003431482605662,0.9188541614696654,0.0256048604191645
127349.20634920635,8.593530241399108,0.7656605217407275,0.0003599879749806,0.4392250738678709,0.0225361312303775
130507.9365079365,7.287377572904855,0.7459535778744586,0.0003732769110046,0.1097858329985246,0.0196890169219743
133666.66666666666,6.145585665283547,0.7239646421622001,0.0003834419526056,-0.133063127318494,0.0169387033178582
136825.3968253968,5.207957777685698,0.70351525543672,0.0003883980920176,-0.2762164329539036,0.0144376711761444
139984.12698412698,4.407224648445947,0.6822623022680195,0.0003894862382654,-0.3649941011912847,0.0121595924165304
143142.85714285713,3.747297455111208,0.6614056335133817,0.0003852838811987,-0.4105326978197853,0.0101447089763376
146301.5873015873,3.1673745689047785,0.640273922168025,0.0003770346048512,-0.425109126172445,0.0083174989647716
149460.31746031746,2.682226907494869,0.619609768815628,0.0003637156267442,-0.4191229037673531,0.0067297622345456
152619.0476190476,2.2760922975728533,0.601112183658136,0.0003473422513264,-0.3979778608419776,0.0053969841214042
155777.77777777778,1.934244473268744,0.5832193650372878,0.000327032670849,-0.3709534163244901,0.0042687040997975
158936.50793650793,1.6443486689328808,0.5667296362725214,0.0003048841734717,-0.3403571625079946,0.0033403310516184
162095.23809523808,1.3983300825870075,0.5520950259042497,0.0002807351711314,-0.3087679168553212,0.0025789765226757
