,raw_rate,fidelity,fidelity_err,key_per_time,key_per_time_err
1000.0,852020.9937966277,0.9606548525953552,1.7678004857444514e-09,553223.3601636336,0.0124014718922011
4158.730158730159,599848.3811801361,0.9606523730867262,3.160911921508771e-09,389476.1605096852,0.0156112306254089
7317.460317460317,466351.3785898225,0.9606496895472182,4.125022906165997e-09,302789.4793141906,0.0158385574865759
10476.190476190475,378117.0347844098,0.9606466818380484,5.164341665130463e-09,245493.7096468233,0.0160771444173474
13634.920634920634,313836.5764275565,0.9606432734216226,6.349059194302948e-09,203752.2653767328,0.0164048069344239
16793.65079365079,262102.60876146192,0.9606393440554616,7.722998319712765e-09,170158.11325392377,0.0166649685370705
19952.38095238095,220389.1905190241,0.9606348220224192,9.3449492900078e-09,143070.9209116947,0.0169551562607466
23111.11111111111,187067.44550476945,0.9606296308147956,1.1225856798680648e-08,121432.80875686536,0.0172877188016312
26269.84126984127,159734.11318747938,0.9606236693507764,1.327938350152518e-08,103683.2875147304,0.0174613879890838
29428.571428571428,136137.9302834427,0.9606167503794004,1.570654824609106e-08,88360.71642759828,0.0176012552621398
32587.301587301587,116396.15123382048,0.9606087797627436,1.8549993670423433e-08,75541.0429561032,0.0177723034672161
35746.031746031746,100302.74073738953,0.9605996632283492,2.1605803572227552e-08,65090.29003167629,0.0178368750976747
38904.7619047619,86114.95222528536,0.9605890485261728,2.5351223331920877e-08,55877.16728906541,0.0179673151206292
42063.49206349206,73963.60436525899,0.9605768190187984,2.9778757457793985e-08,47986.49473855549,0.0181257468225636
45222.22222222222,63720.92838844181,0.9605626779060374,3.495176223294808e-08,41335.162111470985,0.0183266330691724
48380.95238095238,54816.449988551736,0.9605463698543946,4.061689604802908e-08,35552.92287070542,0.0183190640682093
51539.68253968254,47262.31395958959,0.9605275598333888,4.7091486875926575e-08,30647.495948772044,0.0183100743190274
54698.41269841269,40732.4261773732,0.9605057688055288,5.5199193156330137e-08,26407.21504215141,0.0184945849045588
57857.142857142855,35120.137209356704,0.9604806848774544,6.411834747413268e-08,22762.816257744013,0.0185199417019907
61015.87301587301,30317.030529820728,0.9604516842042105,7.475530696057555e-08,19643.839480969204,0.0186358155485093
64174.60317460317,26355.649806890306,0.9604185515128254,8.521407130976043e-08,17071.216900221127,0.0184633791781729
67333.33333333333,22734.23939381362,0.960379919533466,9.927943742714075e-08,14719.662693895503,0.0185505832695956
70492.06349206349,19705.6781185822,0.960335627858607,1.1398836399365877e-07,12752.923955774348,0.0184563184518207
73650.79365079365,17035.449353186807,0.9602841735541416,1.331844808322935e-07,11018.970911991748,0.0186361536963433
76809.5238095238,14694.120470963822,0.9602247101442816,1.5438362111189998e-07,9498.699904976633,0.0186263442861883
79968.25396825396,12750.385957218416,0.9601565193812606,1.7744853266814394e-07,8236.398474601434,0.0185689456667228
83126.98412698413,11026.55868125548,0.9600774458327008,2.0530224703763875e-07,7117.030168343499,0.0185696744287858
86285.71428571428,9582.351826724662,0.9599868139584614,2.362437759349249e-07,6179.068968672699,0.0185587630748233
89444.44444444444,8279.247615093675,0.9598813611397856,2.722804525972979e-07,5332.954769924211,0.0184684433390777
92603.1746031746,7143.731221299092,0.9597597546603204,3.1668281720945865e-07,4595.738541708496,0.0185197189695133
95761.90476190476,6191.009044026363,0.9596194837110053,3.690126912989516e-07,3977.045127790622,0.0186852139399635
98920.63492063491,5371.154106379323,0.9594582279101772,4.243207826725434e-07,3444.610504062208,0.0186212736190879
102079.36507936507,4629.129984307757,0.9592703167103944,4.92839579369384e-07,2962.964818048844,0.018618094285233
105238.09523809524,4018.409589604528,0.9590555286755548,5.630461983895366e-07,2566.3284898843444,0.0184389138719617
108396.82539682538,3474.361006994477,0.9588063653419032,6.54020764106094e-07,2213.141440623582,0.0184892903563057
111555.55555555555,3023.785418640118,0.9585210896537756,7.540194183789989e-07,1920.4144926200872,0.0185184181810425
114714.28571428571,2620.86474391365,0.9581900637390612,8.744271382853251e-07,1658.7908464431232,0.0185753549324948
117873.01587301587,2267.5685869130707,0.9578082444009962,1.0081354603847618e-06,1429.4807713252846,0.0184847486623049
121031.74603174602,1962.4875929275795,0.9573668730703148,1.1579552406485443e-06,1231.4695925289006,0.0183250649744999
124190.47619047618,1703.0570808037785,0.9568607139361344,1.326970936484094e-06,1063.025838179837,0.0181668466298335
127349.20634920635,1470.4472724658365,0.9562716703694336,1.5532080277052022e-06,912.1881281438888,0.0182940215173156
130507.9365079365,1276.0156863079433,0.9555987112184966,1.7618577599591676e-06,785.9866589405793,0.0179341290885509
133666.66666666666,1108.289426754459,0.954819905640549,2.03988997226052e-06,677.087584253229,0.0179507408251161
136825.3968253968,958.851270462512,0.953922507093951,2.349640141342694e-06,580.2522518007601,0.0177934382741016
139984.12698412698,828.6565619768888,0.9528808896847184,2.726501948537641e-06,495.9500974728567,0.0177356228157928
143142.85714285713,718.3066320937339,0.9516877920653892,3.1248564435747195e-06,424.4602874748596,0.0174989049700956
146301.5873015873,621.9519785283713,0.9503114280509528,3.6185500133153887e-06,362.1266213637961,0.0174086199205181
149460.31746031746,539.2849996456507,0.9487278649300558,4.151971922279223e-06,308.65668031795417,0.0171672858616006
152619.0476190476,467.8241582385877,0.9469051472803082,4.767559341206364e-06,262.4784039629879,0.0169304271418849
155777.77777777778,404.4615524690453,0.944801750274422,5.499298853110472e-06,221.7231995260696,0.0166948224887825
158936.50793650793,350.1777986140182,0.9423786962046724,6.331595954543165e-06,186.83974690399623,0.01643241247491
