,raw_rate,fidelity,fidelity_err,key_per_time,key_per_time_err
0.06785714285714287,0.0002908585145257,0.9474803640962258,3.3306690738754695e-18,0.0001646165547435,5.235165835084882e-21
0.07571428571428572,0.0003926880510187,0.9474803640962258,3.3306690738754695e-18,0.0002222487938958,7.067996864012738e-21
0.08357142857142857,0.0005183025121718,0.9474803640962258,3.3306690738754695e-18,0.0002933425346264,9.328933032560451e-21
0.09142857142857144,0.0006515812658486,0.9474803640962258,3.3306690738754695e-18,0.000368774018166,1.1727818892681312e-20
0.0992857142857143,0.0008373092101288,0.9474803640962258,3.3306690738754695e-18,0.0004738900549334,1.507073835337345e-20
0.10714285714285715,0.0010347744420989,0.9474803640962258,3.3306690738754695e-18,0.0005856490186398,1.8624917393696324e-20
0.11500000000000002,0.0012399531138236,0.9474803640962258,3.3306690738754695e-18,0.0007017735409054,2.2317930727181943e-20
0.12285714285714287,0.0014703185697683,0.9474803640962258,3.3306690738754695e-18,0.000832152972126,2.646428128704717e-20
0.13071428571428573,0.0017406717027479,0.9474803640962258,3.3306690738754695e-18,0.0009851641411056,3.1330370517719804e-20
0.1385714285714286,0.0019683570451215,0.9474803640962258,3.3306690738754695e-18,0.0011140267143339,3.5428481681792835e-20
0.14642857142857144,0.0023047855223589,0.9474803640962258,3.3306690738754695e-18,0.0013044344008022,4.14838618134517e-20
0.1542857142857143,0.0026451473104748,0.9474803640962258,3.3306690738754695e-18,0.0014970682145908,4.761003765402457e-20
0.16214285714285714,0.0029949400295846,0.9474803640962258,3.3306690738754695e-18,0.0016950396316839,5.390596093284289e-20
0.17,0.0033705371312977,0.9474803640962258,3.3306690738754695e-18,0.0019076154985328,6.066633759862933e-20
0.17785714285714288,0.0037851912491353,0.9474803640962258,3.3306690738754695e-18,0.0021422963790288,6.812970195851478e-20
0.18571428571428572,0.0041415729151804,0.9474803640962258,3.3306690738754695e-18,0.0023439969279496,7.454421977097119e-20
0.1935714285714286,0.0047298680730542,0.9474803640962258,3.3306690738754695e-18,0.0026769530465607,8.513295125943441e-20
0.20142857142857146,0.0051825081734844,0.9474803640962258,3.3306690738754695e-18,0.0029331327702079,9.328002576823976e-20
0.2092857142857143,0.0057358396219114,0.9474803640962258,3.3306690738754695e-18,0.0032463005549635,1.0323944503779984e-19
0.21714285714285717,0.0061355128171787,0.9474803640962258,3.3306690738754695e-18,0.0034725027156103,1.1043316759556598e-19
0.22500000000000003,0.0067189176760485,0.9474803640962258,3.3306690738754695e-18,0.0038026910824333,1.2093387853455142e-19
0.23285714285714287,0.0073668876084417,0.9474803640962258,3.3306690738754695e-18,0.004169421202134,1.3259669699375476e-19
0.24071428571428574,0.0078454027124288,0.9474803640962258,3.3306690738754695e-18,0.0044402453447229,1.412094959969056e-19
0.24857142857142858,0.0084292925237733,0.9474803640962258,3.3306690738754695e-18,0.004770708179033,1.5171893560120523e-19
0.25642857142857145,0.009085682285138,0.9474803640962258,3.3306690738754695e-18,0.0051422036508469,1.6353330266142097e-19
0.2642857142857143,0.0098631251318011,0.9474803640962258,3.3306690738754695e-18,0.0055822112715157,1.7752650563235086e-19
0.2721428571428572,0.010657842526999,0.9474803640962258,3.3306690738754695e-18,0.0060319957304839,1.918306334061972e-19
0.28,0.0112203488246841,0.9474803640962258,3.3306690738754695e-18,0.0063503561845262,2.0195519089581685e-19
0.28785714285714287,0.0118455236151049,0.9474803640962258,3.3306690738754695e-18,0.0067041849877827,2.1320771932567398e-19
0.29571428571428576,0.0129731079369325,0.9474803640962258,3.3306690738754695e-18,0.007342361410243,2.33503122839766e-19
0.3035714285714286,0.0135888362267483,0.9474803640962258,3.3306690738754695e-18,0.0076908437982965,2.445856235937661e-19
0.31142857142857144,0.014354300417968,0.9474803640962258,3.3306690738754695e-18,0.008124071885649,2.5836322260402108e-19
0.3192857142857143,0.015109425166147,0.9474803640962258,3.3306690738754695e-18,0.008551448181129,2.719547218569807e-19
0.3271428571428572,0.0160817980478409,0.9474803640962258,3.3306690738754695e-18,0.0091017799256596,2.894564728286067e-19
0.335,0.0170770488792005,0.9474803640962258,3.3306690738754695e-18,0.0096650598531228,3.073700042862273e-19
0.34285714285714286,0.0177069777026784,0.9474803640962258,3.3306690738754695e-18,0.0100215792860288,3.1870810061317783e-19
0.35071428571428576,0.0182472923026434,0.9474803640962258,3.3306690738754695e-18,0.0103273799536452,3.2843322947367093e-19
0.3585714285714286,0.0198861363360642,0.9474803640962258,3.3306690738754695e-18,0.0112549129123543,3.5793080256960064e-19
0.36642857142857144,0.0205090212525453,0.9474803640962258,3.3306690738754695e-18,0.0116074457206858,3.691421155313986e-19
0.37428571428571433,0.0210771962077053,0.9474803640962258,3.3306690738754695e-18,0.0119290144523508,3.7936870325379914e-19
0.3821428571428572,0.0223761857453508,0.9474803640962258,3.3306690738754695e-18,0.0126642007084032,4.0274923126997977e-19
0.39,0.0236385966942357,0.9474803640962258,3.3306690738754695e-18,0.0133786846609011,4.2547138083543275e-19
0.3978571428571429,0.0237593169057322,0.9474803640962258,3.3306690738754695e-18,0.0134470084139013,4.276442253466589e-19
0.40571428571428575,0.0254953911729057,0.9474803640962258,3.3306690738754695e-18,0.0144295705544908,4.588918465672243e-19
0.4135714285714286,0.025502097723729,0.9474803640962258,3.3306690738754695e-18,0.0144333662463327,4.590125578546289e-19
0.4214285714285715,0.0271662682365195,0.9474803640962258,3.3306690738754695e-18,0.015375233176954,4.889659825515894e-19
0.4292857142857143,0.0279646236323527,0.9474803640962258,3.3306690738754695e-18,0.0158270766271528,5.0333559074179965e-19
