,raw_rate,fidelity,fidelity_err,key_per_time,key_per_time_err
1000.0,77437.02047133153,0.9606118696312218,3.8981542771536435e-08,50263.04636160768,0.0248517321323195
4476.190476190476,12777.106851229166,0.9603991387641928,2.954391999470062e-07,8279.192162329073,0.031063106310177
7952.380952380952,5548.974207913597,0.9601042306277444,6.894479949646978e-07,3587.0458197387466,0.031461437657707
11428.571428571428,3096.350834206962,0.9597260607144036,1.257743597413795e-06,1995.508008797501,0.0320002442002091
14904.761904761905,1941.6450471347312,0.9592484019110948,2.0629313729775104e-06,1246.5417210521512,0.0328796900633553
18380.95238095238,1299.1556022482876,0.9586466115350456,3.136405616699179e-06,830.0453310582885,0.0334062215491734
21857.142857142855,910.6112656603924,0.9579009218148632,4.534526788957524e-06,578.336053492849,0.0338025259708748
25333.333333333332,657.2177621915432,0.9569704691122248,6.324140126172964e-06,414.311125504234,0.0339633775763047
28809.52380952381,484.8282435696743,0.955808732417572,8.696946826203073e-06,302.8173753530358,0.0343806947777935
32285.714285714286,366.10135659149,0.9544099673555066,1.1508881297080828e-05,226.13048743471057,0.034270022444067
35761.90476190476,279.04150437551704,0.9526632373896496,1.5176295778909008e-05,169.98182064936117,0.0343430777572174
39238.09523809524,214.41938733572536,0.9504647909557178,1.9943095579764903e-05,128.36092256978367,0.0345588824290138
42714.28571428571,166.75006571948225,0.9478338290158888,2.544063415706172e-05,97.76831521251776,0.0341532300056925
46190.47619047619,131.65744591800907,0.944721881575985,3.20221286124897e-05,75.31829553121842,0.0338005291699464
49666.666666666664,103.88235084420106,0.9408348976283384,4.002733629763052e-05,57.63168734969771,0.0331798225381247
53142.857142857145,82.58320915297196,0.9361511216708462,4.983982697734944e-05,44.14818630212677,0.0326757069500289
56619.04761904762,65.76915905388906,0.93046363703934,6.157104816391892e-05,33.60521036836182,0.0319716982855025
60095.23809523809,52.78371201927832,0.9237063402154664,7.531295568011458e-05,25.548025357126253,0.0312063524538833
63571.42857142857,42.5740922577674,0.9157599309670345,9.058119064029296e-05,19.31786061870936,0.0300955392014257
67047.61904761905,34.33536427521894,0.906282343592415,0.0001090541987941,14.40176634199289,0.0290450048727097
70523.80952380953,27.81715374263899,0.8952180864895694,0.0001290961578651,10.615069456583198,0.0276871481872788
74000.0,22.63801277163778,0.882434190232346,0.0001508444738889,7.708402138895138,0.0261709114954834
77476.19047619047,18.449606885371157,0.8675898195691766,0.000175446299577,5.4599317774893175,0.0246611563026415
80952.38095238095,15.02698447950407,0.8505553812609079,0.0002003107104992,3.73426320658037,0.0228011692556232
84428.57142857142,12.301818887698929,0.8316654312337165,0.0002264547509418,2.460849828623447,0.0209879755848737
87904.76190476191,10.10174627327653,0.811031116859002,0.0002507158022587,1.5310210601762424,0.0189839476822188
91380.95238095238,8.243670096773734,0.788250661057591,0.0002736604811826,0.8485238836512015,0.0168282640846034
94857.14285714286,6.765434101032914,0.7648786056762982,0.0002898593824328,0.391568110429684,0.0145643147896841
98333.33333333333,5.502202156575792,0.741047842820577,0.0002982150869369,0.0912108078004009,0.0121375051671215
101809.5238095238,4.466942849866356,0.7201753877269594,0.0002984209671287,-0.0718809211070316,0.009826862842986
105285.71428571429,3.55493462847182,0.7011284429258061,0.0002910499249539,-0.1537107203080845,0.0076032479874789
108761.90476190476,2.793406895230707,0.6847206865680759,0.0002767216937908,-0.1809144066171888,0.0056634833055558
112238.09523809524,2.1564365863656985,0.672648749462468,0.0002605615860913,-0.1719694210873239,0.0041052105841308
115714.28571428571,1.6029190676362544,0.6629578530321517,0.000243927468897,-0.1464895080915836,0.0028484200282101
119190.47619047618,1.174476170346472,0.6565689707746611,0.0002296139517802,-0.1165575139218839,0.0019586926003517
122666.66666666667,0.8346647699434419,0.6519426523343917,0.0002181291291926,-0.087880622879327,0.0013179874159796
126142.85714285714,0.5827989916740322,0.6485528862282478,0.0002116404833999,-0.064242878949593,0.0008895855812114
129619.04761904762,0.395867440150329,0.6460335579057207,0.0002061980637741,-0.0453425129163848,0.0005862307096428
133095.2380952381,0.2629192385526912,0.6437014630435001,0.0002021761353433,-0.0312727117016922,0.0003799050326037
136571.42857142858,0.1689952443648203,0.6418463870966569,0.000199997973975,-0.0208255284335072,0.0002402164220746
140047.61904761905,0.1060846868908612,0.6406507307097746,0.0001990222692135,-0.0135048738150633,0.0001491033477869
143523.80952380953,0.0648308207139463,0.6388209764903603,0.0001980347551266,-0.0085856581987785,9.000225064115797e-05
147000.0,0.0386390562887748,0.6372493493744413,0.0001958092274595,-0.005326765562393,5.259235131185843e-05
150476.19047619047,0.0225651381261945,0.6362567166956645,0.0001960210749503,-0.0032354215835726,3.045229154523761e-05
153952.38095238095,0.0128292737775009,0.6351009089240729,0.0001952785324008,-0.0019214330818431,1.705893274221297e-05
157428.57142857142,0.0071916642210008,0.6330616318783272,0.000193733427372,-0.0011346529634086,9.36819379199748e-06
160904.7619047619,0.0039482996110719,0.6309861302605612,0.0001926341048814,-0.0006583003986652,5.041402091540385e-06
164380.95238095237,0.0021235882804116,0.6296519370539657,0.0001919876927162,-0.0003739048359771,2.659146870376117e-06
167857.14285714284,0.0011406705818423,0.6276552595883904,0.0001916323623313,-0.0002135160295809,1.3999171078772628e-06
171333.33333333334,0.0006031252069619,0.6247407838616977,0.0001893323942775,-0.0001208798892813,7.164257659121729e-07
174809.52380952382,0.000313537010284,0.6225541419276476,0.0001887922692106,-6.724945162547366e-05,3.6293680463286294e-07
178285.7142857143,0.0001634856587356,0.6192076238269045,0.0001867089856605,-3.779399277530229e-05,1.824007320035028e-07
